name,type,status,latitude,longitude,address,state,region,country,zip,timeZone,Verified_Lat,Verified_Long,Match_Status,API_Status
DAE1,Delivery Station,Active,40.68043,-75.35742,"2595 Brodhead Road, Bethlehem, PA",PA,NE,United States,19401,America/New_York (UTC:-04:00),40.6812747,-75.3571219,Match,OK
DAE3,Delivery Station,Active,40.95202,-76.03939,"2150 North Park Drive, Hazle Township, PA",PA,NE,United States,75261,America/New_York (UTC:-04:00),40.9519887,-76.0386843,Match,OK
DAE7,Delivery Station,Active,40.3786,-79.83198,"833 E Pittsburgh McKeesport Rd, North Versailles, PA",PA,NE,United States,75212,America/New_York (UTC:-04:00),40.3785945,-79.8322099,Match,OK
DAE8,Delivery Station,Idle,40.14514,-75.31514,"53-55 Germantown Pike, East Norriton, PA",PA,NE,United States,76106,America/New_York (UTC:-04:00),40.145157,-75.3150129,Match,OK
DAL2,Apparel,Active,32.86577,-97.02931,"2601 South Airfield Drive, Dallas, TX",TX,TX,United States,75172,America/Chicago (UTC:-05:00),32.8646347,-97.0303599,Mismatch,OK
DAL3,AR Sortable,Active,32.75576,-96.90454,"1301 Chalk Hill Road, Dallas, TX",TX,TX,United States,12157,America/Chicago (UTC:-05:00),32.7578357,-96.9032278,Mismatch,OK
DAL6,AFO,Active,32.8284,-97.35461,"4601 Gold Spike Drive, Fort Worth, TX",TX,TX,United States,1970,America/Chicago (UTC:-05:00),32.8295864,-97.3537019,Mismatch,OK
DAL9,Sort Center,Active,32.62185,-96.67366,"1400 Southport Parkway, Wilmer, TX",TX,TX,United States,1887,America/Chicago (UTC:-05:00),32.6220341,-96.6737634,Match,OK
DAN8,Delivery Station,Active,42.7043,-74.31123,"232 New York 30A, Schoharie, NY",NY,NE,United States,2360,America/New_York (UTC:-04:00),42.7043031,-74.311234,Match,OK
DAS7,Delivery Station,Active,42.50977,-70.89879,"20 Colonial Road, Salem, MA",MA,NE,United States,30043,America/New_York (UTC:-04:00),42.5093287,-70.8991505,Match,OK
DAS8,Delivery Station,Active,42.56172,-71.13999,"100-110 Fordham Road, Wilmington, MA",MA,NE,United States,30337,America/New_York (UTC:-04:00),42.5620199,-71.140017,Match,OK
DAS9,Delivery Station,Active,41.96894,-70.70669,"50 Prestige Way, Plymouth, MA",MA,NE,United States,30331,America/New_York (UTC:-04:00),41.9703686,-70.7053504,Mismatch,OK
DAT2,Delivery Station,Active,33.962,-84.05688,"1700 Belle Meade Court, Lawrenceville, GA",GA,MS,United States,30101,America/New_York (UTC:-04:00),33.9621008,-84.0558157,Mismatch,OK
DAT3,Delivery Station,Active,33.62248,-84.47975,"2750 Sullivan Road, College Park, GA",GA,MS,United States,30213,America/New_York (UTC:-04:00),33.6218851,-84.4795126,Match,OK
DAT6,Robotics,Active,33.69581,-84.61787,"7055 Campbellton Road, Atlanta, GA",GA,MS,United States,78728,America/New_York (UTC:-04:00),33.6943656,-84.6173976,Mismatch,OK
DAT8,Delivery Station,Idle,34.08486,-84.72461,"5663 Third Army Rd, Acworth, GA",GA,MS,United States,78744,America/New_York (UTC:-04:00),34.084995,-84.724638,Match,OK
DAT9,Delivery Station,Active,33.60128,-84.61272,"5705 Campbellton Fairburn Road, Fairburn, GA",GA,MS,United States,78610,America/New_York (UTC:-04:00),33.6010142,-84.6105563,Mismatch,OK
DAU1,Delivery Station,Active,30.44929,-97.70762,"4616 West Howard Lane, Austin, TX",TX,TX,United States,78681,America/Chicago (UTC:-05:00),30.4456529,-97.707319,Mismatch,OK
DAU2,Delivery Station,Active,30.20662,-97.70365,"7000 Metropolis Drive, Austin, TX",TX,TX,United States,95618,America/Chicago (UTC:-05:00),30.2066765,-97.7038123,Match,OK
DAU5,Delivery Station,Active,30.09119,-97.80421,"14801 Campo Del Sol Parkway, Buda, TX",TX,TX,United States,91311,America/Chicago (UTC:-05:00),30.0903904,-97.8045345,Match,OK
DAU7,Delivery Station,Active,30.54683,-97.69708,"3150 Chisholm Trail Road, Round Rock, TX",TX,TX,United States,91744,America/Chicago (UTC:-05:00),30.5470764,-97.6954033,Mismatch,OK
DAV1,Lockers +,Active,38.54728,-121.71593,"2828 Cowell Blvd, Davis, CA",CA,SW,United States,90280,America/Los_Angeles (UTC:-07:00),38.5474489,-121.715742,Match,OK
DAX3,Delivery Station,Active,34.2398,-118.58546,"20730 Prairie Street, Chatsworth, CA",CA,SW,United States,93551,America/Los_Angeles (UTC:-07:00),34.2403747,-118.5846558,Match,OK
DAX5,Delivery Station,Active,34.01513,-117.95533,"15930 Valley Boulevard, City of Industry, CA",CA,SW,United States,85034,America/Los_Angeles (UTC:-07:00),34.0165968,-117.9561432,Mismatch,OK
DAX7,Delivery Station,Active,33.94859,-118.17568,"9350 Rayo Avenue, South Gate, CA",CA,SW,United States,85756,America/Los_Angeles (UTC:-07:00),33.9489742,-118.1764257,Match,OK
DAX8,Delivery Station,Active,34.59259,-118.1414,"600 West Technology Drive, Palmdale, CA",CA,SW,United States,21221,America/Los_Angeles (UTC:-07:00),34.5936887,-118.1417089,Mismatch,OK
DAZ2,Delivery Station,Active,33.41975,-112.03769,"2050 East Riverview Drive, Phoenix, AZ",AZ,SW,United States,21221,America/Phoenix (UTC:-07:00),33.4209348,-112.0369561,Mismatch,OK
DAZ5,Delivery Station,Idle,32.13612,-110.83813,"S Kolb Rd and E Valencia Rd, Tucson, AZ",AZ,SW,United States,20785,America/Phoenix (UTC:-07:00),32.139542,-110.8408051,Mismatch,OK
DBA3,Delivery Station,Idle,39.32467,-76.48736,"8411 Kelso Drive, Essex, MD",MD,NE,United States,21795,America/New_York (UTC:-04:00),39.3248204,-76.4875758,Match,OK
DBA4,Delivery Station,Idle,39.32861,-76.48772,"8416 Kelso Drive, Essex, MD",MD,NE,United States,21076,America/New_York (UTC:-04:00),39.3304137,-76.4851709,Mismatch,OK
DBA5,Delivery Station,Active,38.9153,-76.90719,"5801 Columbia Park Rd, Hyattsville, MD",MD,NE,United States,2780,America/New_York (UTC:-04:00),38.9158037,-76.90761,Match,OK
DBA7,Delivery Station,Active,39.60016,-77.79536,"16604 Industrial Lane, Williamsport, MD",MD,NE,United States,2043,America/New_York (UTC:-04:00),39.5997637,-77.7935896,Mismatch,OK
DBA8,Delivery Station,Active,39.17087,-76.72524,"7021 Dorsey Road, Hanover, MD",MD,NE,United States,11377,America/New_York (UTC:-04:00),39.172025,-76.7237191,Mismatch,OK
DBC3,Delivery Station,Active,41.9541,-71.13243,"800 John Quincy Adams Road, Taunton, MA",MA,NE,United States,11378,America/New_York (UTC:-04:00),41.9554629,-71.1311064,Mismatch,OK
DBC6,Delivery Station,Idle,42.17374,-70.91211,"100 Industrial Park, Hingham, MA",MA,NE,United States,11208,America/New_York (UTC:-04:00),42.1748144,-70.9110065,Mismatch,OK
DBK1,Delivery Station,Active,40.7624,-73.90129,"26-15 Brooklyn-Queens Expressway, Woodside, NY",NY,NE,United States,6010,America/New_York (UTC:-04:00),40.7620719,-73.9011988,Match,OK
DBK4,Delivery Station,Active,40.71983,-73.91415,"Block 2610, Lot 336, 55-15 Grand Avenue, Maspeth, NY",NY,NE,United States,6810,America/New_York (UTC:-04:00),40.7196551,-73.9141764,Match,OK
DBK6,Delivery Station,Active,40.66318,-73.87735,"2300 Linden Blvd, Brooklyn, NY",NY,NE,United States,36582,America/New_York (UTC:-04:00),40.6639597,-73.8768129,Match,OK
DBL1,Delivery Station,Active,41.65037,-72.91288,"71 Horizon Drive, Bristol, CT",CT,NE,United States,35210,America/New_York (UTC:-04:00),41.651768,-72.9117047,Mismatch,OK
DBL8,Delivery Station,Active,41.41123,-73.40612,"8-24 Old Sherman Turnpike, Danbury, CT",CT,NE,United States,35020,America/New_York (UTC:-04:00),41.4113112,-73.406129,Match,OK
DBM3,Delivery Station,Active,30.55501,-88.21159,"6735 Trippel Rd, Mobile, AL",AL,MS,United States,2149,America/Chicago (UTC:-05:00),30.5558111,-88.2104678,Mismatch,OK
DBM5,Delivery Station,Active,33.53277,-86.72429,"7600 Crestwood Boulevard, Birmingham, AL",AL,MS,United States,2026,America/Chicago (UTC:-05:00),33.5325874,-86.7243794,Match,OK
DBM6,Delivery Station,Idle,33.38382,-86.93152,"4201 Lakeshore Parkway, Bessemer, AL",AL,MS,United States,03063-1012,America/Chicago (UTC:-05:00),33.3846136,-86.9314063,Match,OK
DBO1,Delivery Station,Active,42.39361,-71.05395,"201 Beacham Street, Everett, MA",MA,NE,United States,1040,America/New_York (UTC:-04:00),42.3943181,-71.0540343,Match,OK
DBO2,Delivery Station,Idle,42.23336,-71.14158,"480 Sprague Street, Dedham, MA",MA,NE,United States,2346,America/New_York (UTC:-04:00),42.2343707,-71.1400761,Mismatch,OK
DBO6,Delivery Station,Active,42.7922,-71.52935,"10 State Street, Nashua, NH",NH,NE,United States,14150,America/New_York (UTC:-04:00),42.7924397,-71.5287702,Match,OK
DBO7,Delivery Station,Active,42.17579,-72.64753,"161 Lower Westfield Road, Holyoke, MA",MA,NE,United States,13057,America/New_York (UTC:-04:00),42.1769979,-72.6470237,Mismatch,OK
DBO9,Delivery Station,Active,41.90783,-70.95581,"30 Commerce Boulevard, Middleborough, MA",MA,NE,United States,11514,America/New_York (UTC:-04:00),41.9084058,-70.9551129,Match,OK
DBU1,Delivery Station,Active,43.00016,-78.90969,"800 Riverwalk Parkway, Tonawanda, NY",NY,NE,United States,14219,America/New_York (UTC:-04:00),42.9973337,-78.9099328,Mismatch,OK
DBU2,Delivery Station,Active,43.0759,-76.04721,"6834 Kirkville Rd, E Syracuse, NY",NY,NE,United States,12047,America/New_York (UTC:-04:00),43.0771065,-76.0469769,Mismatch,OK
DBU3,Delivery Station,Active,40.74776,-73.62176,"2 Westbury Avenue, Carle Place, NY",NY,NE,United States,21219,America/New_York (UTC:-04:00),40.74836,-73.6215969,Match,OK
DBU7,Delivery Station,Active,42.77623,-78.85298,"3920 Bayview Road, Hamburg, NY",NY,NE,United States,91752,America/New_York (UTC:-04:00),42.7768327,-78.8523091,Match,OK
DBU9,Delivery Station,Active,42.79964,-73.73044,"1 Mustang Dr, Cohoes, NY",NY,NE,United States,21219,America/New_York (UTC:-04:00),42.7998164,-73.730371,Match,OK
DCA1,AR Sortable,Active,39.22988,-76.47007,"1700 Sparrows Point Boulevard, Sparrows Point, MD",MD,NE,United States,2048,America/New_York (UTC:-04:00),39.2306543,-76.4701818,Match,OK
DCA2,Grocery DC,Active,33.99364,-117.55264,"5250 Goodman Way, Eastvale, CA",CA,SW,United States,2062,America/Los_Angeles (UTC:-07:00),33.993639,-117.552639,Match,OK
DCA6,Traditional Non-Sort,Active,39.23394,-76.49106,"6001 Bethlehem Boulevard, Baltimore, MD",MD,NE,United States,2368,America/New_York (UTC:-04:00),39.235642,-76.4917479,Mismatch,OK
DCB2,Delivery Station,Active,42.02365,-71.24554,"560 West Street, Mansfield, MA",MA,NE,United States,2019,America/New_York (UTC:-04:00),42.0234036,-71.2462005,Match,OK
DCB4,Delivery Station,Active,42.20965,-71.17626,"750 Everett Street, Norwood, MA",MA,NE,United States,28016,America/New_York (UTC:-04:00),42.2103692,-71.1770078,Match,OK
DCB5,Delivery Station,Idle,42.16058,-71.06173,"100 Mazzeo DR, Randolph, MA",MA,NE,United States,28217,America/New_York (UTC:-04:00),42.1608315,-71.0604631,Mismatch,OK
DCB8,Delivery Station,Active,42.10202,-71.45365,"351 Maple Street, Bellingham, MA",MA,NE,United States,28401,America/New_York (UTC:-04:00),42.103821,-71.4520668,Mismatch,OK
DCD5,Delivery Station,Idle,35.2814,-81.26107,"Southridge Pkwy and Gastonia Hwy, Bessemer City, NC",NC,MA,United States,60053,America/New_York (UTC:-04:00),35.286979,-81.2674351,Mismatch,OK
DCD6,Delivery Station,Active,35.18596,-80.92965,"4226 Beam Road, Charlotte, NC",NC,MA,United States,60053,America/New_York (UTC:-04:00),35.1844279,-80.9297132,Mismatch,OK
DCD8,Delivery Station,Idle,34.34678,-78.01407,"Corporate Dr and State Rd 421, Wilmington, NC",NC,MA,United States,60446,America/New_York (UTC:-04:00),34.289902,-77.789764,Mismatch,OK
DCH2,Delivery Station,Idle,42.03148,-87.78144,"8290 Austin Avenue, Morton Grove, IL",IL,GL,United States,60123,America/Chicago (UTC:-05:00),42.0313058,-87.780867,Match,OK
DCH6,Delivery Station,Active,41.61742,-88.11517,"200 - 206 South Pinnacle Drive, Romeoville, IL",IL,GL,United States,95337,America/Chicago (UTC:-05:00),41.617316,-88.116032,Match,OK
DCH7,Delivery Station,Active,42.06839,-88.28351,"250 Airport Rd, Elgin, IL",IL,GL,United States,94124,America/Chicago (UTC:-05:00),42.067857,-88.2837752,Match,OK
DCH8,Delivery Station,Active,41.90583,-87.83872,"1825 North 5th Ave, Bldg 3, Melrose Park, IL",IL,GL,United States,44305,America/Chicago (UTC:-05:00),41.9046366,-87.8395657,Mismatch,OK
DCK1,Delivery Station,Active,37.81275,-121.26028,"2403 West Louise Avenue, Manteca, CA",CA,SW,United States,44451,America/Los_Angeles (UTC:-07:00),37.8127893,-121.2596558,Match,OK
DCK6,Delivery Station,Active,37.74233,-122.399,"749 Toland St, San Francisco, CA",CA,SW,United States,44146,America/Los_Angeles (UTC:-07:00),37.7426623,-122.399815,Match,OK
DCL2,Delivery Station,Active,41.06279,-81.42445,"2823 Gilchrist Road, Akron, OH",OH,MW,United States,43614,America/New_York (UTC:-04:00),41.0632819,-81.4244635,Match,OK
DCL3,Delivery Station,Active,41.09612,-80.88211,"12111 DeBartolo Drive, North Jackson, OH",OH,MW,United States,44102,America/New_York (UTC:-04:00),41.0965253,-80.8815672,Match,OK
DCL4,Delivery Station,Active,41.42161,-81.50454,"24800 Miles Road, Bedford Heights, OH",OH,MW,United States,44144,America/New_York (UTC:-04:00),41.4221343,-81.504486,Match,OK
DCL5,Delivery Station,Active,41.60263,-83.66804,"2000 - 2040 S Reynolds Rd, Toledo, OH",OH,MW,United States,45420,America/New_York (UTC:-04:00),41.602644,-83.668046,Match,OK
DCL7,Delivery Station,Active,41.47526,-81.76123,"10801 Madison Avenue, Cleveland, OH",OH,MW,United States,44139,America/New_York (UTC:-04:00),41.4765528,-81.7608223,Mismatch,OK
DCL9,Delivery Station,Active,41.43992,-81.76153,"10575 Memphis Avenue, Brooklyn, OH",OH,MW,United States,43602,America/New_York (UTC:-04:00),41.4409942,-81.7604512,Mismatch,OK
DCM2,Delivery Station,Active,39.71933,-84.151,"1930 Composite Drive, Kettering, OH",OH,MW,United States,43137,America/New_York (UTC:-04:00),39.7197314,-84.1513319,Match,OK
DCM3,Delivery Station,Active,41.35083,-81.45811,"43500 Victory Parkway, Glenwillow, OH",OH,MW,United States,43219,America/New_York (UTC:-04:00),41.3509305,-81.4587883,Match,OK
DCM5,Delivery Station,Active,39.9676,-82.72359,"8591 Mink Street, Pataskala, OH",OH,MW,United States,80911,America/New_York (UTC:-04:00),39.9674676,-82.7272737,Mismatch,OK
DCM6,Delivery Station,Active,39.83606,-82.96733,"6201 Collings DR, Lockbourne, OH",OH,MW,United States,80907,America/New_York (UTC:-04:00),39.8364179,-82.9667639,Match,OK
DCN2,Delivery Station,Active,39.97898,-82.94903,"510 Sunbury RD & 525 N Nelson RD, Columbus, OH",OH,MW,United States,90221,America/New_York (UTC:-04:00),39.9789566,-82.9488429,Match,OK
DCS3,Delivery Station,Active,38.7693,-104.71403,"4303 Grinnell Boulevard, Colorado Springs, CO",CO,NW,United States,93309,America/Denver (UTC:-06:00),38.76898,-104.7145473,Match,OK
DCS6,Delivery Station,Active,38.8988,-104.83905,"4607-4725 Forge Rd, Colorado Springs, CO",CO,NW,United States,92504,America/Denver (UTC:-06:00),38.8987327,-104.8396756,Match,OK
DCW1,Delivery Station,Idle,33.86143,-118.21036,"3015 East Ana Street, Rancho Dominguez, CA",CA,SW,United States,92691,America/Los_Angeles (UTC:-07:00),33.8624519,-118.2086059,Mismatch,OK
DCW8,Delivery Station,Active,35.33323,-119.04161,"3400-3600 Wilson Rd, Bakersfield, CA",CA,SW,United States,95122,America/Los_Angeles (UTC:-07:00),35.3325478,-119.0401105,Mismatch,OK
DCX1,Delivery Station,Idle,33.95817,-117.45252,"7227 Central Avenue & 7200 Jurupa Avenue, Riverside, CA",CA,SW,United States,93021,America/Los_Angeles (UTC:-07:00),,,No Results,ZERO_RESULTS
DCX2,Delivery Station,Active,33.62152,-117.67958,"25725 Jeronimo Road, Mission Viejo, CA",CA,SW,United States,90501,America/Los_Angeles (UTC:-07:00),33.6224296,-117.6783244,Mismatch,OK
DCX5,Delivery Station,Active,37.33521,-121.85441,"970 McLaughlin Avenue, San Jose, CA",CA,SW,United States,92801,America/Los_Angeles (UTC:-07:00),37.3347955,-121.8547939,Match,OK
DCX6,Delivery Station,Idle,34.29134,-118.85233,"6000 Condor DR & 6100 Condor DR, Moorpark, CA",CA,SW,United States,6095,America/Los_Angeles (UTC:-07:00),28.1191739,-81.9401091,Mismatch,Mismatch
DCX7,Delivery Station,Active,33.84853,-118.29299,"950, 970 & 990 Francisco Street, Torrance, CA",CA,SW,United States,6374,America/Los_Angeles (UTC:-07:00),,,No Results,ZERO_RESULTS
DCX8,Delivery Station,Active,33.85194,-117.975,"1256 North Magnolia Avenue, Anaheim, CA",CA,SW,United States,6477,America/Los_Angeles (UTC:-07:00),33.8537509,-117.9739952,Mismatch,OK
DCY1,Delivery Station,Active,41.87814,-72.69396,"100 Helmsford Way, Windsor, CT",CT,NE,United States,75227,America/New_York (UTC:-04:00),41.8781557,-72.6944388,Match,OK
DCY2,Delivery Station,Active,41.65657,-71.91329,"137 Lathrop Road, Plainfield, CT",CT,NE,United States,76116,America/New_York (UTC:-04:00),41.658978,-71.913476,Mismatch,OK
DCY9,Delivery Station,Idle,41.27789,-72.98349,"48 Boston Post Road, Orange, CT",CT,NE,United States,20850,America/New_York (UTC:-04:00),41.2780912,-72.9833337,Match,OK
DDA8,Delivery Station,Idle,32.77928,-96.66769,"8901 Forney Road, Dallas, TX",TX,TX,United States,22151,America/Chicago (UTC:-05:00),32.778815,-96.667518,Match,OK
DDA9,Delivery Station,Active,32.72259,-97.48973,"3601 San Jacinto Drive & 3700 San Jacinto Drive, Fort Worth, TX",TX,TX,United States,20166,America/Chicago (UTC:-05:00),32.7231926,-97.4901129,Match,OK
DDC2,Delivery Station,Idle,39.09994,-77.14117,"861 East Gude Drive, Rockville, MD",MD,NE,United States,22312,America/New_York (UTC:-04:00),39.0999667,-77.1405304,Match,OK
DDC3,Delivery Station,Active,38.79968,-77.16842,"5617 Industrial Drive, Springfield, VA",VA,MA,United States,20155,America/New_York (UTC:-04:00),38.798462,-77.169673,Mismatch,OK
DDC4,Delivery Station,Active,38.98653,-77.47519,"44301 Mercure Circle, Sterling, VA",VA,MA,United States,80216,America/New_York (UTC:-04:00),38.986537,-77.47519,Match,OK
DDC6,Delivery Station,Active,38.80226,-77.14245,"6295 Edsall Rd, Alexandria, VA",VA,MA,United States,80528,America/New_York (UTC:-04:00),38.8022695,-77.1423465,Match,OK
DDC9,Delivery Station,Active,38.79739,-77.59482,"5533 Wellington Road, Gainesville, VA",VA,MA,United States,80221,America/New_York (UTC:-04:00),38.797938,-77.5946112,Match,OK
DDE6,Delivery Station,Active,39.80808,-104.97277,"6150 Downing Street, Denver, CO",CO,NW,United States,75057,America/Denver (UTC:-06:00),39.8083434,-104.9722734,Match,OK
DDE8,Delivery Station,Active,40.43133,-105.00881,"4555 E 37th St., Loveland, CO",CO,NW,United States,75181,America/Denver (UTC:-06:00),40.4315018,-105.0101139,Mismatch,OK
DDE9,Delivery Station,Active,39.81446,-104.99912,"W 64th Ave & Huron St., Denver, CO",CO,NW,United States,76063,America/Denver (UTC:-06:00),39.8228872,-104.9856176,Mismatch,OK
DDF1,Delivery Station,Active,33.02323,-96.98139,"1303 Ridgeview Drive & 1600 S. Stemmons Freeway, Lewisville, TX",TX,TX,United States,76177,America/Chicago (UTC:-05:00),,,No Results,ZERO_RESULTS
DDF2,Delivery Station,Active,32.73205,-96.60607,"12809 Eastgate Drive, Balch Springs, TX",TX,TX,United States,76140,America/Chicago (UTC:-05:00),32.7320478,-96.6068078,Match,OK
DDF4,Delivery Station,Active,32.53856,-97.14581,"651 Klein Tools Blvd., Mansfield, TX",TX,TX,United States,76011,America/Chicago (UTC:-05:00),32.5377009,-97.1435169,Mismatch,OK
DDF5,Delivery Station,Active,33.01278,-97.28008,"15501 N Beach ST, Fort Worth, TX",TX,TX,United States,75087,America/Chicago (UTC:-05:00),33.0134107,-97.2803142,Match,OK
DDF6,Delivery Station,Idle,32.60947,-97.31885,"10001 South Fwy, Fort Worth, TX",TX,TX,United States,48197,America/Chicago (UTC:-05:00),32.6080893,-97.3189394,Mismatch,OK
DDF8,Delivery Station,Idle,32.74461,-97.06723,"2400 Centennial Drive and 300 Six Flags Drive, Arlington, TX",TX,TX,United States,90505,America/Chicago (UTC:-05:00),32.7438753,-97.0675735,Match,OK
DDF9,Delivery Station,Active,32.91989,-96.4466,"Justin Rd and Townsend Rd, Rockwall, TX",TX,TX,United States,19114,America/Chicago (UTC:-05:00),32.919061,-96.4524236,Mismatch,OK
DDM5,Delivery Station,Active,42.22025,-83.68249,"4700 Carpenter Rd, Ypsilanti, MI",MI,MW,United States,19148,America/Detroit (UTC:-04:00),42.2211342,-83.6799932,Mismatch,OK
DDO6,Delivery Station,Active,33.80515,-118.33439,"2751 Skypark Drive, Torrance, CA",CA,SW,United States,19142,America/Los_Angeles (UTC:-07:00),33.8058334,-118.3341259,Match,OK
DDP1,Delivery Station,Active,40.0716,-75.01585,"2900 Grant Ave, Philadelphia, PA",PA,NE,United States,19057,America/New_York (UTC:-04:00),40.0722944,-75.0148818,Match,OK
DDP2,Delivery Station,Idle,39.91671,-75.14477,"2400, 2410 & 2414 Weccacoe Avenue and 10 Wolf Street, Philadelphia, PA",PA,NE,United States,19020,America/New_York (UTC:-04:00),,,No Results,ZERO_RESULTS
